Area_name,STCOU,PST015171F,PST015171D,PST015171N1,PST015171N2,PST015172F,PST015172D,PST015172N1,PST015172N2,PST015173F,PST015173D,PST015173N1,PST015173N2,PST015174F,PST015174D,PST015174N1,PST015174N2,PST015175F,PST015175D,PST015175N1,PST015175N2,PST015176F,PST015176D,PST015176N1,PST015176N2,PST015177F,PST015177D,PST015177N1,PST015177N2,PST015178F,PST015178D,PST015178N1,PST015178N2,PST015179F,PST015179D,PST015179N1,PST015179N2,PST025181F,PST025181D,PST025181N1,PST025181N2
"Sandoval, NM",35043,0,19281,0,0,0,20707,0,0,0,23857,0,0,0,25398,0,0,0,26812,0,0,0,28615,0,0,0,30769,0,0,0,32504,0,0,0,34062,0,0,0,35691,0,0
"San Juan, NM",35045,0,53915,0,0,0,55755,0,0,0,58721,0,0,0,61122,0,0,0,64637,0,0,0,68160,0,0,0,71375,0,0,0,75133,0,0,0,78914,0,0,0,85793,0,0
"San Miguel, NM",35047,0,22827,0,0,0,23141,0,0,0,23450,0,0,0,23158,0,0,0,23225,0,0,0,23158,0,0,0,23094,0,0,0,22846,0,0,0,22602,0,0,0,23018,0,0
"Santa Fe, NM",35049,0,56873,0,0,0,59242,0,0,0,61245,0,0,0,63277,0,0,0,65929,0,0,0,69089,0,0,0,71603,0,0,0,72668,0,0,0,75352,0,0,0,77222,0,0
"Sierra, NM",35051,0,7348,0,0,0,8026,0,0,0,7976,0,0,0,7843,0,0,0,8237,0,0,0,8684,0,0,0,8766,0,0,0,8493,0,0,0,8440,0,0,0,8798,0,0
"Socorro, NM",35053,0,10063,0,0,0,10189,0,0,0,10492,0,0,0,10648,0,0,0,11155,0,0,0,11648,0,0,0,12032,0,0,0,12714,0,0,0,13098,0,0,0,13291,0,0
"Taos, NM",35055,0,18063,0,0,0,18024,0,0,0,18048,0,0,0,17972,0,0,0,18483,0,0,0,18790,0,0,0,18919,0,0,0,18771,0,0,0,18618,0,0,0,19913,0,0
"Torrance, NM",35057,0,5184,0,0,0,5340,0,0,0,5724,0,0,0,5926,0,0,0,6102,0,0,0,6395,0,0,0,6513,0,0,0,6783,0,0,0,7221,0,0,0,7566,0,0
"Union, NM",35059,0,5021,0,0,0,5245,0,0,0,5054,0,0,0,5032,0,0,0,4891,0,0,0,4921,0,0,0,4982,0,0,0,5048,0,0,0,4839,0,0,0,4814,0,0
"Valencia, NM",35061,1,41824,5070,0,1,42018,5070,0,1,43185,5070,0,1,43896,5070,0,1,46078,5070,0,1,48842,5070,0,1,51622,5070,0,1,54029,5070,0,1,56305,5070,0,1,61138,5070,0
NEW YORK,36000,0,18364865,0,0,0,18351767,0,0,0,18194767,0,0,0,18072768,0,0,0,18032254,0,0,0,17974654,0,0,0,17851507,0,0,0,17720421,0,0,0,17633646,0,0,0,17567730,0,0
"Albany, NY",36001,0,288612,0,0,0,290300,0,0,0,289750,0,0,0,289146,0,0,0,287863,0,0,0,286517,0,0,0,286155,0,0,0,286921,0,0,0,286969,0,0,0,286689,0,0
"Allegany, NY",36003,0,48061,0,0,0,49963,0,0,0,50253,0,0,0,50538,0,0,0,51450,0,0,0,51858,0,0,0,52155,0,0,0,52209,0,0,0,52348,0,0,0,51860,0,0
"Bronx, NY",36005,0,1477413,0,0,0,1472520,0,0,0,1418904,0,0,0,1381618,0,0,0,1347969,0,0,0,1313975,0,0,0,1265493,0,0,0,1220936,0,0,0,1188564,0,0,0,1163911,0,0
"Broome, NY",36007,0,223043,0,0,0,219753,0,0,0,219714,0,0,0,218027,0,0,0,220038,0,0,0,219795,0,0,0,219098,0,0,0,217848,0,0,0,217081,0,0,0,213553,0,0
"Cattaraugus, NY",36009,0,84212,0,0,0,86187,0,0,0,84379,0,0,0,83943,0,0,0,84958,0,0,0,85551,0,0,0,85600,0,0,0,85882,0,0,0,85508,0,0,0,86080,0,0
"Cayuga, NY",36011,0,78877,0,0,0,79361,0,0,0,79095,0,0,0,79322,0,0,0,79279,0,0,0,80348,0,0,0,80833,0,0,0,80962,0,0,0,80829,0,0,0,80033,0,0
"Chautauqua, NY",36013,0,150079,0,0,0,151623,0,0,0,149768,0,0,0,148706,0,0,0,149039,0,0,0,148909,0,0,0,148900,0,0,0,147839,0,0,0,146936,0,0,0,146831,0,0
"Chemung, NY",36015,0,101080,0,0,0,101665,0,0,0,100452,0,0,0,99936,0,0,0,100497,0,0,0,100008,0,0,0,99335,0,0,0,98689,0,0,0,99339,0,0,0,96409,0,0
"Chenango, NY",36017,0,46624,0,0,0,47664,0,0,0,47421,0,0,0,47396,0,0,0,47988,0,0,0,48647,0,0,0,49150,0,0,0,49294,0,0,0,49369,0,0,0,49486,0,0
"Clinton, NY",36019,0,76535,0,0,0,80625,0,0,0,79137,0,0,0,79859,0,0,0,80976,0,0,0,81038,0,0,0,81234,0,0,0,80817,0,0,0,80947,0,0,0,80309,0,0
"Columbia, NY",36021,0,54184,0,0,0,56156,0,0,0,56472,0,0,0,56568,0,0,0,56902,0,0,0,57147,0,0,0,58417,0,0,0,58798,0,0,0,59192,0,0,0,59850,0,0
"Cortland, NY",36023,0,45794,0,0,0,46513,0,0,0,46853,0,0,0,47673,0,0,0,48187,0,0,0,48298,0,0,0,47835,0,0,0,48172,0,0,0,47879,0,0,0,48857,0,0
"Delaware, NY",36025,0,46167,0,0,0,46923,0,0,0,46693,0,0,0,46771,0,0,0,47195,0,0,0,47606,0,0,0,47766,0,0,0,47450,0,0,0,47375,0,0,0,46705,0,0
"Dutchess, NY",36027,0,228867,0,0,0,227507,0,0,0,232528,0,0,0,234738,0,0,0,238022,0,0,0,237786,0,0,0,238887,0,0,0,240403,0,0,0,242168,0,0,0,246004,0,0
"Erie, NY",36029,0,1120002,0,0,0,1112777,0,0,0,1099438,0,0,0,1085516,0,0,0,1079181,0,0,0,1069557,0,0,0,1057905,0,0,0,1043733,0,0,0,1033069,0,0,0,1007258,0,0
"Essex, NY",36031,0,34474,0,0,0,35522,0,0,0,35517,0,0,0,35225,0,0,0,35514,0,0,0,35724,0,0,0,35815,0,0,0,35800,0,0,0,35998,0,0,0,36120,0,0
"Franklin, NY",36033,0,44968,0,0,0,45299,0,0,0,44593,0,0,0,44279,0,0,0,44598,0,0,0,44764,0,0,0,44825,0,0,0,44865,0,0,0,44578,0,0,0,44772,0,0
"Fulton, NY",36035,0,54883,0,0,0,56387,0,0,0,55451,0,0,0,55289,0,0,0,55521,0,0,0,55782,0,0,0,55715,0,0,0,56274,0,0,0,56192,0,0,0,54940,0,0
"Genesee, NY",36037,0,59800,0,0,0,60387,0,0,0,59800,0,0,0,59451,0,0,0,60396,0,0,0,60678,0,0,0,60335,0,0,0,59798,0,0,0,59317,0,0,0,59771,0,0
"Greene, NY",36039,0,34812,0,0,0,36723,0,0,0,37973,0,0,0,38501,0,0,0,39624,0,0,0,40353,0,0,0,41054,0,0,0,41476,0,0,0,40974,0,0,0,40850,0,0
"Hamilton, NY",36041,0,4792,0,0,0,4884,0,0,0,5165,0,0,0,5122,0,0,0,5030,0,0,0,5037,0,0,0,5075,0,0,0,5192,0,0,0,5254,0,0,0,4990,0,0
"Herkimer, NY",36043,0,69031,0,0,0,69292,0,0,0,68284,0,0,0,67800,0,0,0,68061,0,0,0,67539,0,0,0,66926,0,0,0,67159,0,0,0,66992,0,0,0,66341,0,0
"Jefferson, NY",36045,0,89719,0,0,0,90773,0,0,0,90310,0,0,0,89485,0,0,0,90235,0,0,0,90488,0,0,0,90089,0,0,0,89651,0,0,0,89161,0,0,0,87584,0,0
"Kings, NY",36047,0,2609006,0,0,0,2560154,0,0,0,2492882,0,0,0,2455992,0,0,0,2422649,0,0,0,2391675,0,0,0,2336107,0,0,0,2277487,0,0,0,2242528,0,0,0,2240419,0,0
"Lewis, NY",36049,0,24196,0,0,0,24919,0,0,0,24805,0,0,0,24870,0,0,0,25186,0,0,0,25147,0,0,0,25401,0,0,0,25728,0,0,0,25847,0,0,0,24789,0,0
"Livingston, NY",36051,0,55390,0,0,0,56274,0,0,0,56694,0,0,0,56615,0,0,0,57725,0,0,0,57827,0,0,0,58016,0,0,0,57307,0,0,0,58082,0,0,0,57298,0,0
"Madison, NY",36053,0,63544,0,0,0,64363,0,0,0,64971,0,0,0,65168,0,0,0,65716,0,0,0,65835,0,0,0,66078,0,0,0,66146,0,0,0,66180,0,0,0,65567,0,0
"Monroe, NY",36055,0,712630,0,0,0,711833,0,0,0,709657,0,0,0,705879,0,0,0,709233,0,0,0,709059,0,0,0,709217,0,0,0,704926,0,0,0,701869,0,0,0,706221,0,0
"Montgomery, NY",36057,0,57122,0,0,0,57470,0,0,0,56740,0,0,0,55841,0,0,0,54802,0,0,0,54457,0,0,0,54860,0,0,0,54798,0,0,0,53553,0,0,0,53120,0,0
"Nassau, NY",36059,0,1418391,0,0,0,1407214,0,0,0,1386263,0,0,0,1354614,0,0,0,1351367,0,0,0,1342308,0,0,0,1330504,0,0,0,1320665,0,0,0,1314333,0,0,0,1314361,0,0
"New York, NY",36061,0,1520844,0,0,0,1508114,0,0,0,1496096,0,0,0,1494434,0,0,0,1464141,0,0,0,1465778,0,0,0,1451807,0,0,0,1436026,0,0,0,1428120,0,0,0,1426003,0,0
"Niagara, NY",36063,0,234739,0,0,0,234824,0,0,0,234421,0,0,0,233169,0,0,0,233797,0,0,0,233536,0,0,0,231887,0,0,0,232357,0,0,0,230499,0,0,0,225464,0,0
"Oneida, NY",36065,0,274935,0,0,0,274970,0,0,0,270537,0,0,0,267035,0,0,0,265059,0,0,0,262358,0,0,0,260016,0,0,0,258381,0,0,0,256697,0,0,0,253457,0,0
"Onondaga, NY",36067,0,472475,0,0,0,469872,0,0,0,469755,0,0,0,468612,0,0,0,468581,0,0,0,468646,0,0,0,466728,0,0,0,465565,0,0,0,463395,0,0,0,462102,0,0
"Ontario, NY",36069,0,81305,0,0,0,82303,0,0,0,83657,0,0,0,84870,0,0,0,86017,0,0,0,86771,0,0,0,87680,0,0,0,89175,0,0,0,89553,0,0,0,89409,0,0
"Orange, NY",36071,0,228094,0,0,0,232020,0,0,0,236188,0,0,0,240618,0,0,0,245270,0,0,0,245803,0,0,0,250945,0,0,0,255581,0,0,0,259883,0,0,0,263667,0,0
"Orleans, NY",36073,0,37577,0,0,0,37921,0,0,0,38450,0,0,0,38263,0,0,0,38575,0,0,0,38762,0,0,0,38840,0,0,0,39092,0,0,0,38666,0,0,0,38571,0,0
"Oswego, NY",36075,0,103999,0,0,0,107590,0,0,0,107680,0,0,0,109214,0,0,0,111807,0,0,0,113061,0,0,0,114393,0,0,0,115094,0,0,0,115070,0,0,0,113055,0,0
"Otsego, NY",36077,0,57018,0,0,0,58360,0,0,0,58629,0,0,0,58466,0,0,0,59595,0,0,0,59650,0,0,0,59563,0,0,0,59800,0,0,0,59708,0,0,0,58981,0,0
"Putnam, NY",36079,0,58614,0,0,0,61783,0,0,0,65388,0,0,0,68039,0,0,0,70771,0,0,0,71806,0,0,0,73615,0,0,0,74017,0,0,0,76659,0,0,0,78109,0,0
"Queens, NY",36081,0,1990859,0,0,0,1984980,0,0,0,1958078,0,0,0,1945562,0,0,0,1934046,0,0,0,1929019,0,0,0,1915379,0,0,0,1904882,0,0,0,1895985,0,0,0,1902580,0,0
"Rensselaer, NY",36083,0,154425,0,0,0,156282,0,0,0,156004,0,0,0,154069,0,0,0,154024,0,0,0,152757,0,0,0,153233,0,0,0,153108,0,0,0,152786,0,0,0,151837,0,0
"Richmond, NY",36085,0,304924,0,0,0,309656,0,0,0,315831,0,0,0,320186,0,0,0,323456,0,0,0,327292,0,0,0,331932,0,0,0,339612,0,0,0,346921,0,0,0,356317,0,0
"Rockland, NY",36087,0,235940,0,0,0,235816,0,0,0,240853,0,0,0,242093,0,0,0,247956,0,0,0,249009,0,0,0,252121,0,0,0,254846,0,0,0,257079,0,0,0,259067,0,0
"St. Lawrence, NY",36089,0,113820,0,0,0,116648,0,0,0,115620,0,0,0,115154,0,0,0,116753,0,0,0,117345,0,0,0,117074,0,0,0,116161,0,0,0,115469,0,0,0,113532,0,0
"Saratoga, NY",36091,0,129233,0,0,0,135113,0,0,0,140155,0,0,0,143125,0,0,0,147018,0,0,0,149658,0,0,0,151690,0,0,0,153895,0,0,0,155310,0,0,0,154868,0,0
"Schenectady, NY",36093,0,162586,0,0,0,162476,0,0,0,159626,0,0,0,157421,0,0,0,156143,0,0,0,154705,0,0,0,154131,0,0,0,153179,0,0,0,151407,0,0,0,149475,0,0
"Schoharie, NY",36095,0,26433,0,0,0,28297,0,0,0,28951,0,0,0,28930,0,0,0,29297,0,0,0,29290,0,0,0,29426,0,0,0,29544,0,0,0,29724,0,0,0,29638,0,0
"Schuyler, NY",36097,0,16830,0,0,0,17325,0,0,0,17421,0,0,0,17583,0,0,0,17855,0,0,0,17876,0,0,0,17792,0,0,0,17865,0,0,0,18058,0,0,0,17786,0,0
"Seneca, NY",36099,0,35358,0,0,0,34419,0,0,0,34029,0,0,0,33936,0,0,0,34176,0,0,0,34241,0,0,0,34213,0,0,0,34491,0,0,0,34798,0,0,0,33814,0,0
"Steuben, NY",36101,0,100585,0,0,0,101652,0,0,0,100282,0,0,0,99789,0,0,0,100529,0,0,0,100286,0,0,0,100026,0,0,0,100474,0,0,0,99997,0,0,0,98958,0,0
"Suffolk, NY",36103,0,1155812,0,0,0,1174853,0,0,0,1198817,0,0,0,1215795,0,0,0,1242707,0,0,0,1257887,0,0,0,1272823,0,0,0,1280738,0,0,0,1286677,0,0,0,1286406,0,0
"Sullivan, NY",36105,0,55533,0,0,0,57278,0,0,0,59985,0,0,0,61442,0,0,0,62338,0,0,0,64212,0,0,0,65636,0,0,0,66080,0,0,0,66282,0,0,0,64357,0,0
"Tioga, NY",36107,0,47703,0,0,0,47756,0,0,0,47804,0,0,0,47603,0,0,0,48618,0,0,0,49268,0,0,0,49570,0,0,0,49857,0,0,0,49908,0,0,0,50314,0,0
"Tompkins, NY",36109,0,77277,0,0,0,80102,0,0,0,83324,0,0,0,85580,0,0,0,85471,0,0,0,86067,0,0,0,86287,0,0,0,86457,0,0,0,87161,0,0,0,88155,0,0
"Ulster, NY",36111,0,146705,0,0,0,150111,0,0,0,152980,0,0,0,154057,0,0,0,156022,0,0,0,157793,0,0,0,157559,0,0,0,158617,0,0,0,159606,0,0,0,157619,0,0
"Warren, NY",36113,0,50890,0,0,0,51370,0,0,0,51842,0,0,0,52845,0,0,0,53652,0,0,0,53615,0,0,0,54467,0,0,0,54821,0,0,0,55100,0,0,0,55250,0,0
"Washington, NY",36115,0,53776,0,0,0,54547,0,0,0,54512,0,0,0,53894,0,0,0,54726,0,0,0,55279,0,0,0,55364,0,0,0,55514,0,0,0,55364,0,0,0,54576,0,0
"Wayne, NY",36117,0,80918,0,0,0,82151,0,0,0,82311,0,0,0,83135,0,0,0,84042,0,0,0,84113,0,0,0,84677,0,0,0,83945,0,0,0,86828,0,0,0,85376,0,0
"Westchester, NY",36119,0,893516,0,0,0,893624,0,0,0,886574,0,0,0,874615,0,0,0,874268,0,0,0,874229,0,0,0,872378,0,0,0,872335,0,0,0,870645,0,0,0,866592,0,0
"Wyoming, NY",36121,0,39258,0,0,0,37962,0,0,0,38456,0,0,0,38884,0,0,0,39617,0,0,0,40020,0,0,0,40296,0,0,0,40425,0,0,0,40625,0,0,0,39999,0,0
"Yates, NY",36123,0,20550,0,0,0,20534,0,0,0,20523,0,0,0,20434,0,0,0,20695,0,0,0,20780,0,0,0,21152,0,0,0,21231,0,0,0,21205,0,0,0,21418,0,0
NORTH CAROLINA,37000,0,5200760,0,0,0,5296085,0,0,0,5382441,0,0,0,5461112,0,0,0,5535097,0,0,0,5593463,0,0,0,5668494,0,0,0,5739286,0,0,0,5801563,0,0,0,5956718,0,0
"Alamance, NC",37001,0,98498,0,0,0,99739,0,0,0,99939,0,0,0,99271,0,0,0,98242,0,0,0,98720,0,0,0,98504,0,0,0,98539,0,0,0,99047,0,0,0,100086,0,0
"Alexander, NC",37003,0,20347,0,0,0,21184,0,0,0,22069,0,0,0,22673,0,0,0,22894,0,0,0,23080,0,0,0,23588,0,0,0,24058,0,0,0,24719,0,0,0,25258,0,0
"Alleghany, NC",37005,0,8337,0,0,0,8653,0,0,0,8768,0,0,0,9041,0,0,0,9018,0,0,0,9269,0,0,0,9300,0,0,0,9405,0,0,0,9620,0,0,0,9662,0,0
"Anson, NC",37007,0,23791,0,0,0,24130,0,0,0,24469,0,0,0,24388,0,0,0,24652,0,0,0,24788,0,0,0,24888,0,0,0,24895,0,0,0,25185,0,0,0,25426,0,0
"Ashe, NC",37009,0,19998,0,0,0,19986,0,0,0,20207,0,0,0,20468,0,0,0,20671,0,0,0,20926,0,0,0,21253,0,0,0,21643,0,0,0,21834,0,0,0,22440,0,0
"Avery, NC",37011,0,13180,0,0,0,13501,0,0,0,13592,0,0,0,14056,0,0,0,14154,0,0,0,14189,0,0,0,14169,0,0,0,14220,0,0,0,14316,0,0,0,14529,0,0
"Beaufort, NC",37013,0,36306,0,0,0,36324,0,0,0,36923,0,0,0,37199,0,0,0,38095,0,0,0,38923,0,0,0,39371,0,0,0,39744,0,0,0,40236,0,0,0,41098,0,0
"Bertie, NC",37015,0,20856,0,0,0,20885,0,0,0,20678,0,0,0,20578,0,0,0,20940,0,0,0,21031,0,0,0,21273,0,0,0,21187,0,0,0,20984,0,0,0,21017,0,0
"Bladen, NC",37017,0,26905,0,0,0,27387,0,0,0,28142,0,0,0,28650,0,0,0,29237,0,0,0,29314,0,0,0,29699,0,0,0,29968,0,0,0,30079,0,0,0,30392,0,0
"Brunswick, NC",37019,0,25821,0,0,0,28508,0,0,0,31428,0,0,0,33254,0,0,0,33946,0,0,0,34452,0,0,0,34393,0,0,0,34716,0,0,0,35167,0,0,0,37156,0,0
"Buncombe, NC",37021,0,147959,0,0,0,148770,0,0,0,150463,0,0,0,152369,0,0,0,153356,0,0,0,153780,0,0,0,155835,0,0,0,158153,0,0,0,159908,0,0,0,161939,0,0
"Burke, NC",37023,0,62719,0,0,0,64562,0,0,0,66798,0,0,0,67774,0,0,0,68378,0,0,0,68892,0,0,0,69183,0,0,0,69961,0,0,0,71342,0,0,0,72879,0,0
"Cabarrus, NC",37025,0,76647,0,0,0,77626,0,0,0,78486,0,0,0,79451,0,0,0,80025,0,0,0,80148,0,0,0,81326,0,0,0,82307,0,0,0,84169,0,0,0,87672,0,0
"Caldwell, NC",37027,0,57917,0,0,0,59268,0,0,0,60963,0,0,0,62274,0,0,0,62992,0,0,0,63587,0,0,0,64304,0,0,0,65430,0,0,0,66388,0,0,0,67992,0,0
"Camden, NC",37029,0,5533,0,0,0,5576,0,0,0,5757,0,0,0,5704,0,0,0,5755,0,0,0,5596,0,0,0,5616,0,0,0,5737,0,0,0,5773,0,0,0,5686,0,0
"Carteret, NC",37031,0,32988,0,0,0,33815,0,0,0,35219,0,0,0,36212,0,0,0,37429,0,0,0,38740,0,0,0,39615,0,0,0,40353,0,0,0,41010,0,0,0,42450,0,0
"Caswell, NC",37033,0,19415,0,0,0,19644,0,0,0,20138,0,0,0,20195,0,0,0,20378,0,0,0,20510,0,0,0,20371,0,0,0,20440,0,0,0,20387,0,0,0,20856,0,0
"Catawba, NC",37035,0,93446,0,0,0,95443,0,0,0,97351,0,0,0,98694,0,0,0,99092,0,0,0,99221,0,0,0,100460,0,0,0,101841,0,0,0,103270,0,0,0,106577,0,0
"Chatham, NC",37037,0,30356,0,0,0,30386,0,0,0,30541,0,0,0,30620,0,0,0,31081,0,0,0,31565,0,0,0,32022,0,0,0,32698,0,0,0,33358,0,0,0,33983,0,0
"Cherokee, NC",37039,0,16694,0,0,0,16902,0,0,0,16924,0,0,0,17130,0,0,0,17744,0,0,0,18250,0,0,0,18407,0,0,0,18529,0,0,0,18642,0,0,0,19158,0,0
"Chowan, NC",37041,0,10867,0,0,0,11038,0,0,0,11036,0,0,0,11074,0,0,0,11445,0,0,0,11804,0,0,0,12099,0,0,0,12572,0,0,0,12614,0,0,0,12563,0,0
"Clay, NC",37043,0,5338,0,0,0,5305,0,0,0,5519,0,0,0,5525,0,0,0,5776,0,0,0,5809,0,0,0,5930,0,0,0,6231,0,0,0,6462,0,0,0,6793,0,0
"Cleveland, NC",37045,0,74717,0,0,0,76333,0,0,0,77570,0,0,0,79037,0,0,0,80343,0,0,0,80868,0,0,0,81233,0,0,0,81802,0,0,0,82304,0,0,0,83374,0,0
"Columbus, NC",37047,0,48015,0,0,0,48479,0,0,0,49258,0,0,0,49479,0,0,0,49949,0,0,0,50714,0,0,0,50848,0,0,0,50982,0,0,0,50918,0,0,0,51227,0,0
"Craven, NC",37049,0,64495,0,0,0,65710,0,0,0,68215,0,0,0,67637,0,0,0,69523,0,0,0,71635,0,0,0,71393,0,0,0,71584,0,0,0,70908,0,0,0,72237,0,0
"Cumberland, NC",37051,0,214280,0,0,0,215332,0,0,0,221283,0,0,0,233195,0,0,0,233837,0,0,0,238866,0,0,0,243199,0,0,0,246355,0,0,0,244168,0,0,0,250089,0,0
"Currituck, NC",37053,0,7187,0,0,0,7960,0,0,0,8799,0,0,0,9643,0,0,0,10030,0,0,0,10247,0,0,0,10174,0,0,0,10672,0,0,0,11257,0,0,0,11192,0,0
"Dare, NC",37055,0,7599,0,0,0,7738,0,0,0,8366,0,0,0,9289,0,0,0,9761,0,0,0,10400,0,0,0,11110,0,0,0,11940,0,0,0,12660,0,0,0,14065,0,0
"Davidson, NC",37057,0,98494,0,0,0,100886,0,0,0,102445,0,0,0,102886,0,0,0,103936,0,0,0,105124,0,0,0,106953,0,0,0,109101,0,0,0,111246,0,0,0,114802,0,0
"Davie, NC",37059,0,19403,0,0,0,19816,0,0,0,20466,0,0,0,21181,0,0,0,21751,0,0,0,22286,0,0,0,23090,0,0,0,23763,0,0,0,24337,0,0,0,25090,0,0
"Duplin, NC",37061,0,38220,0,0,0,38955,0,0,0,39371,0,0,0,39384,0,0,0,40143,0,0,0,40302,0,0,0,40557,0,0,0,40681,0,0,0,40629,0,0,0,40624,0,0
"Durham, NC",37063,0,134464,0,0,0,137739,0,0,0,141239,0,0,0,142267,0,0,0,143078,0,0,0,145106,0,0,0,147969,0,0,0,149117,0,0,0,151307,0,0,0,154779,0,0
"Edgecombe, NC",37065,0,52066,0,0,0,52737,0,0,0,52851,0,0,0,53158,0,0,0,54038,0,0,0,54687,0,0,0,55187,0,0,0,55612,0,0,0,56210,0,0,0,56314,0,0
"Forsyth, NC",37067,0,219934,0,0,0,224173,0,0,0,226169,0,0,0,227829,0,0,0,229387,0,0,0,231731,0,0,0,234178,0,0,0,238242,0,0,0,241904,0,0,0,246932,0,0
"Franklin, NC",37069,0,27652,0,0,0,27961,0,0,0,28233,0,0,0,28384,0,0,0,28665,0,0,0,28550,0,0,0,28872,0,0,0,29069,0,0,0,29694,0,0,0,30391,0,0
"Gaston, NC",37071,0,150843,0,0,0,153801,0,0,0,156098,0,0,0,156683,0,0,0,156920,0,0,0,156283,0,0,0,157048,0,0,0,158235,0,0,0,159862,0,0,0,164653,0,0
"Gates, NC",37073,0,8450,0,0,0,8504,0,0,0,8444,0,0,0,8391,0,0,0,8664,0,0,0,8482,0,0,0,8471,0,0,0,8416,0,0,0,8639,0,0,0,8840,0,0
"Graham, NC",37075,0,6537,0,0,0,6337,0,0,0,6414,0,0,0,6517,0,0,0,6655,0,0,0,6676,0,0,0,6864,0,0,0,6929,0,0,0,7081,0,0,0,7166,0,0
"Granville, NC",37077,0,33376,0,0,0,33416,0,0,0,33608,0,0,0,33699,0,0,0,33571,0,0,0,33521,0,0,0,33705,0,0,0,33809,0,0,0,33822,0,0,0,34405,0,0
"Greene, NC",37079,0,15374,0,0,0,15110,0,0,0,14944,0,0,0,15017,0,0,0,14872,0,0,0,14991,0,0,0,14987,0,0,0,15960,0,0,0,15557,0,0,0,15956,0,0
"Guilford, NC",37081,0,294597,0,0,0,298880,0,0,0,300591,0,0,0,300663,0,0,0,301976,0,0,0,305441,0,0,0,310086,0,0,0,312456,0,0,0,314911,0,0,0,320030,0,0
"Halifax, NC",37083,0,54103,0,0,0,54626,0,0,0,54958,0,0,0,54905,0,0,0,55211,0,0,0,55163,0,0,0,55679,0,0,0,55673,0,0,0,55530,0,0,0,55088,0,0
"Harnett, NC",37085,0,50739,0,0,0,52820,0,0,0,53613,0,0,0,55132,0,0,0,55749,0,0,0,56112,0,0,0,57574,0,0,0,58514,0,0,0,59296,0,0,0,60551,0,0
"Haywood, NC",37087,0,42511,0,0,0,43252,0,0,0,43418,0,0,0,43842,0,0,0,44455,0,0,0,44913,0,0,0,44867,0,0,0,45709,0,0,0,46189,0,0,0,46742,0,0
"Henderson, NC",37089,0,44580,0,0,0,45401,0,0,0,47421,0,0,0,48619,0,0,0,50461,0,0,0,51844,0,0,0,53567,0,0,0,55203,0,0,0,57015,0,0,0,60192,0,0
"Hertford, NC",37091,0,23177,0,0,0,23240,0,0,0,23446,0,0,0,22784,0,0,0,23055,0,0,0,22954,0,0,0,23140,0,0,0,23243,0,0,0,23353,0,0,0,23301,0,0
"Hoke, NC",37093,0,16955,0,0,0,17481,0,0,0,17479,0,0,0,17677,0,0,0,19145,0,0,0,18845,0,0,0,19233,0,0,0,18775,0,0,0,19613,0,0,0,20788,0,0
"Hyde, NC",37095,0,5652,0,0,0,5629,0,0,0,5648,0,0,0,5501,0,0,0,5672,0,0,0,5900,0,0,0,6017,0,0,0,5918,0,0,0,5992,0,0,0,5924,0,0
"Iredell, NC",37097,0,73873,0,0,0,76109,0,0,0,76867,0,0,0,77994,0,0,0,78382,0,0,0,77859,0,0,0,78972,0,0,0,80367,0,0,0,81774,0,0,0,83821,0,0
"Jackson, NC",37099,0,22385,0,0,0,23328,0,0,0,23874,0,0,0,24423,0,0,0,24329,0,0,0,24550,0,0,0,25012,0,0,0,24618,0,0,0,25055,0,0,0,26235,0,0
"Johnston, NC",37101,0,62820,0,0,0,64197,0,0,0,64365,0,0,0,65280,0,0,0,66763,0,0,0,67579,0,0,0,68191,0,0,0,69382,0,0,0,70167,0,0,0,71443,0,0
"Jones, NC",37103,0,9931,0,0,0,9968,0,0,0,9826,0,0,0,9607,0,0,0,9808,0,0,0,9753,0,0,0,9706,0,0,0,9840,0,0,0,9605,0,0,0,9694,0,0
"Lee, NC",37105,0,31186,0,0,0,32213,0,0,0,32657,0,0,0,33231,0,0,0,33635,0,0,0,33883,0,0,0,34820,0,0,0,35597,0,0,0,35837,0,0,0,36999,0,0
"Lenoir, NC",37107,0,56564,0,0,0,57703,0,0,0,58099,0,0,0,58469,0,0,0,58454,0,0,0,59238,0,0,0,59389,0,0,0,59162,0,0,0,59303,0,0,0,59786,0,0
"Lincoln, NC",37109,0,33927,0,0,0,35276,0,0,0,36687,0,0,0,37316,0,0,0,37942,0,0,0,38334,0,0,0,39042,0,0,0,40233,0,0,0,41091,0,0,0,42891,0,0
"McDowell, NC",37111,0,30936,0,0,0,31492,0,0,0,32202,0,0,0,32534,0,0,0,33221,0,0,0,33393,0,0,0,33462,0,0,0,33856,0,0,0,34241,0,0,0,35673,0,0
"Macon, NC",37113,0,16448,0,0,0,17017,0,0,0,17202,0,0,0,17561,0,0,0,18123,0,0,0,18292,0,0,0,19043,0,0,0,19507,0,0,0,20199,0,0,0,21117,0,0
"Madison, NC",37115,0,16053,0,0,0,15882,0,0,0,15988,0,0,0,16153,0,0,0,16534,0,0,0,16461,0,0,0,16499,0,0,0,16589,0,0,0,16541,0,0,0,17113,0,0
"Martin, NC",37117,0,24630,0,0,0,24715,0,0,0,24884,0,0,0,25011,0,0,0,25301,0,0,0,25473,0,0,0,25808,0,0,0,25905,0,0,0,25943,0,0,0,26185,0,0
